ID,OriginalID,Timestamp,Trial,counterbalance,phase_type,description_stop,paired_vid,onset,offset,description_content,importance,time,tag,vidpath,Datastring,data_set
Drun2M02_1446,debugd4kFV:debugzpGXf,1701964989655,27,0,test,6,12,460.0,490,"Frank Sr delivers a speech saying that he fought hard to be where he is today, in a sink or swim fashion as some other people would have given up in his situation. They then go home and celebrate the award.",5,70657,test_seg12_desc,/static/video/A/filmfest_clip2_A_11.mp4,"{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/A/filmfest_clip2_A_11.mp4"", ""descstop"": 6, ""vidpair"": 12, ""offset"": ""490"", ""content"": ""Frank Sr delivers a speech saying that he fought hard to be where he is today, in a sink or swim fashion as some other people would have given up in his situation. They then go home and celebrate the award."", ""importance"": ""5"", ""time"": 70657, ""tag"": ""test_seg12_desc""}",2023-2024 Run
Drun2M02_1446,debugd4kFV:debugzpGXf,1701965182945,30,0,test,7,14,550.0,580,Frank Jr ran off to get some towels to clean up the wine spill. Frank Sr begins dancing with her and Frankie Jr rushes back in and sees them. There is intense eye contact between the father and son during the dance.,5,42303,test_seg14_desc,/static/video/A/filmfest_clip2_A_13.mp4,"{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/A/filmfest_clip2_A_13.mp4"", ""descstop"": 7, ""vidpair"": 14, ""offset"": ""580"", ""content"": ""Frank Jr ran off to get some towels to clean up the wine spill. Frank Sr begins dancing with her and Frankie Jr rushes back in and sees them. There is intense eye contact between the father and son during the dance."", ""importance"": ""5"", ""time"": 42303, ""tag"": ""test_seg14_desc""}",2023-2024 Run
Drun2M02_1446,debugd4kFV:debugzpGXf,1701965363146,33,0,test,8,16,640.0,664,"Darcy turns them away from being able to rent a suit for Frank Srs father's funeral. As she is about to close the door, Frank Sr shows her a necklace that just \slipped off her neck\ beforehand. She then seems to change her mind.",2,39942,test_seg16_desc,/static/video/A/filmfest_clip2_A_15.mp4,"{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/A/filmfest_clip2_A_15.mp4"", ""descstop"": 8, ""vidpair"": 16, ""offset"": ""664"", ""content"": ""Darcy turns them away from being able to rent a suit for Frank Srs father's funeral. As she is about to close the door, Frank Sr shows her a necklace that just \""slipped off her neck\"" beforehand. She then seems to change her mind."", ""importance"": ""2"", ""time"": 39942, ""tag"": ""test_seg16_desc""}",2023-2024 Run
Drun2M02_471,debugCoTxC:debugcA5kx,1713887155348,12,5,test,1,2,60.0,90,"The three potential \Frank Abagnail Jr.\ characters head over to their gameshow style seats and are numbered 1, 2 and 3. The gameshow host opens up questions from the gameshow players and a lady asks a question to potential person #1",3,86894,test_seg2_desc,/static/video/F/filmfest_clip2_F_1.mp4,"{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/F/filmfest_clip2_F_1.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""90"", ""content"": ""The three potential \""Frank Abagnail Jr.\"" characters head over to their gameshow style seats and are numbered 1, 2 and 3. The gameshow host opens up questions from the gameshow players and a lady asks a question to potential person #1"", ""importance"": ""3"", ""time"": 86894, ""tag"": ""test_seg2_desc""}",2023-2024 Run
Drun2M02_471,debugCoTxC:debugcA5kx,1713887367621,15,5,test,2,4,150.0,180,Detective Handratty is told some rules by a prison guard as he takes a seat and visits frank abagnail jr. The prison guard opens a viewing box and says that handratty shouldn't pass anything through etc. Handratty looks inside to see Abagnail Jr. coughing and covered up by a tattered blanket. He looks unwell.,4,108999,test_seg4_desc,/static/video/F/filmfest_clip2_F_3.mp4,"{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/F/filmfest_clip2_F_3.mp4"", ""descstop"": 2, ""vidpair"": 4, ""offset"": ""180"", ""content"": ""Detective Handratty is told some rules by a prison guard as he takes a seat and visits frank abagnail jr. The prison guard opens a viewing box and says that handratty shouldn't pass anything through etc. Handratty looks inside to see Abagnail Jr. coughing and covered up by a tattered blanket. He looks unwell."", ""importance"": ""4"", ""time"": 108999, ""tag"": ""test_seg4_desc""}",2023-2024 Run
Drun2M02_471,debugCoTxC:debugcA5kx,1713887604796,18,5,test,3,6,240.0,270,"Abagnail coughs and falls to the floor, out of sight of handratty. Handratty is obviously concerened and he asks \Frank?\ multiple times before standing up and demanding the prison gets the prisoner to a doctor. He is then carried out of his cell, through some halls, and into a hospital bed. He is laid down and Handratty says \if you can hear me, we'll get you out of here by tomorrow\ or something along those lines. All the orderlies who helped carry him to the bed move away and everyone converges away from the bed.",5,134046,test_seg6_desc,/static/video/F/filmfest_clip2_F_5.mp4,"{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/F/filmfest_clip2_F_5.mp4"", ""descstop"": 3, ""vidpair"": 6, ""offset"": ""270"", ""content"": ""Abagnail coughs and falls to the floor, out of sight of handratty. Handratty is obviously concerened and he asks \""Frank?\"" multiple times before standing up and demanding the prison gets the prisoner to a doctor. He is then carried out of his cell, through some halls, and into a hospital bed. He is laid down and Handratty says \""if you can hear me, we'll get you out of here by tomorrow\"" or something along those lines. All the orderlies who helped carry him to the bed move away and everyone converges away from the bed."", ""importance"": ""5"", ""time"": 134046, ""tag"": ""test_seg6_desc""}",2023-2024 Run
Drun2M02_471,debugCoTxC:debugcA5kx,1713887828100,21,5,test,4,8,330.0,360,"Frank crawls away from the guards but they catch up and put a gun to his head. He surrenders and falls onto his back with his hands up as Handratty stands over him. Frank says \Okay karl. Let's go home\ and the camera pans out with him on his back on the floor. We then switch scenes to some kind of awards ceremony where a, much less sick looking, frank is wearing a school uniform. The awards ceremony is red.",6,120309,test_seg8_desc,/static/video/F/filmfest_clip2_F_7.mp4,"{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/F/filmfest_clip2_F_7.mp4"", ""descstop"": 4, ""vidpair"": 8, ""offset"": ""360"", ""content"": ""Frank crawls away from the guards but they catch up and put a gun to his head. He surrenders and falls onto his back with his hands up as Handratty stands over him. Frank says \""Okay karl. Let's go home\"" and the camera pans out with him on his back on the floor. We then switch scenes to some kind of awards ceremony where a, much less sick looking, frank is wearing a school uniform. The awards ceremony is red."", ""importance"": ""6"", ""time"": 120309, ""tag"": ""test_seg8_desc""}",2023-2024 Run
Drun2M02_471,debugCoTxC:debugcA5kx,1713888045724,24,5,test,5,10,420.0,450,"Frank Sr. begins by thanking his wife, Paula, and his son Frank Jr. (the guy from the prison) and then he thanks the mayor and the leader of the club. He then begins to tell an anecdote which goes something like this \two mice fell into a bucket of milk. The first mouse soon gave up and drowned but the second mouse, well he struggled so hard that he churned that milk into butter...\",7,104862,test_seg10_desc,/static/video/F/filmfest_clip2_F_9.mp4,"{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/F/filmfest_clip2_F_9.mp4"", ""descstop"": 5, ""vidpair"": 10, ""offset"": ""450"", ""content"": ""Frank Sr. begins by thanking his wife, Paula, and his son Frank Jr. (the guy from the prison) and then he thanks the mayor and the leader of the club. He then begins to tell an anecdote which goes something like this \""two mice fell into a bucket of milk. The first mouse soon gave up and drowned but the second mouse, well he struggled so hard that he churned that milk into butter...\"""", ""importance"": ""7"", ""time"": 104862, ""tag"": ""test_seg10_desc""}",2023-2024 Run
Drun2M02_471,debugCoTxC:debugcA5kx,1713888242452,27,5,test,6,12,510.0,540,"Paula continues dancing around but frank jr. now takes a seat on the back of the sofa. Frank sr. tells the story of how he and the mother met and, having told this story many times before, Frank jr. can recite it with him. It vaguely is about the mother being a blonde bombshell and him telling his buddies he would \not leave france without her\. It establishes relationships in the family.",2,102302,test_seg12_desc,/static/video/F/filmfest_clip2_F_11.mp4,"{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/F/filmfest_clip2_F_11.mp4"", ""descstop"": 6, ""vidpair"": 12, ""offset"": ""540"", ""content"": ""Paula continues dancing around but frank jr. now takes a seat on the back of the sofa. Frank sr. tells the story of how he and the mother met and, having told this story many times before, Frank jr. can recite it with him. It vaguely is about the mother being a blonde bombshell and him telling his buddies he would \""not leave france without her\"". It establishes relationships in the family."", ""importance"": ""2"", ""time"": 102302, ""tag"": ""test_seg12_desc""}",2023-2024 Run
Drun2M02_471,debugCoTxC:debugcA5kx,1713888498788,30,5,test,7,14,600.0,630,"Frank sr. tells Frank jr. to get up and that they are going to the city. Scene changes to a locked up storefront where the shop assistant is called out by frank sr. who is standing on the other side of a bar fence with frank jr. Frank sr., amongst calls from the shop assistant saying they are closed, begins to say that his son needs a black suit due to a death in the family, his father 80 something and that its an emergency. Stop sleeping please or I'll charge you audiobook rates.",5,152501,test_seg14_desc,/static/video/F/filmfest_clip2_F_13.mp4,"{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/F/filmfest_clip2_F_13.mp4"", ""descstop"": 7, ""vidpair"": 14, ""offset"": ""630"", ""content"": ""Frank sr. tells Frank jr. to get up and that they are going to the city. Scene changes to a locked up storefront where the shop assistant is called out by frank sr. who is standing on the other side of a bar fence with frank jr. Frank sr., amongst calls from the shop assistant saying they are closed, begins to say that his son needs a black suit due to a death in the family, his father 80 something and that its an emergency. Stop sleeping please or I'll charge you audiobook rates."", ""importance"": ""5"", ""time"": 152501, ""tag"": ""test_seg14_desc""}",2023-2024 Run
Drun2M02_1956,debugr37tN:debugw12WA,1714405902340,12,4,test,1,2,50.0,80,The three men in airline pilot uniforms went and sat down at the \Tell the Truth\ seats and the speaker said that one of them was Frank William Abingnale who at only 19 defrauded over 4 million pounds.  He then asked the panel to ask questions as now he would have to \Tell the truth\ for the first time. A woman began to ask them questions.,6,153230,test_seg2_desc,/static/video/E/filmfest_clip2_E_1.mp4,"{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/E/filmfest_clip2_E_1.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""80"", ""content"": ""The three men in airline pilot uniforms went and sat down at the \""Tell the Truth\"" seats and the speaker said that one of them was Frank William Abingnale who at only 19 defrauded over 4 million pounds.  He then asked the panel to ask questions as now he would have to \""Tell the truth\"" for the first time. A woman began to ask them questions."", ""importance"": ""6"", ""time"": 153230, ""tag"": ""test_seg2_desc""}",2023-2024 Run
Drun2M02_1956,debugr37tN:debugw12WA,1714406125979,15,4,test,2,4,140.0,170,"Carl Hanratty goes to France to see Frank Abignale, when he convinces the French police to let him go into the prison to see Frank, they lead him down a long corridor of prison cellls.  When they get to the bottom the detective gets Carl a stool and says \You sit here and do not open the door or pass him anything through the gap\ ",5,118077,test_seg4_desc,/static/video/E/filmfest_clip2_E_3.mp4,"{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/E/filmfest_clip2_E_3.mp4"", ""descstop"": 2, ""vidpair"": 4, ""offset"": ""170"", ""content"": ""Carl Hanratty goes to France to see Frank Abignale, when he convinces the French police to let him go into the prison to see Frank, they lead him down a long corridor of prison cellls.  When they get to the bottom the detective gets Carl a stool and says \""You sit here and do not open the door or pass him anything through the gap\"" "", ""importance"": ""5"", ""time"": 118077, ""tag"": ""test_seg4_desc""}",2023-2024 Run
Drun2M02_1956,debugr37tN:debugw12WA,1714406333163,18,4,test,3,6,230.0,260,"Whilst Carl was reading Frank the acts of deportation, Frank collapsed in his cell with coughing. Karl stood up knocking over the stool and shouted at the french police to \Get a Doctor\ \Get a Doctor Now\  The French then are seen carrying Frank out to a hospital type cubicle.",6,101504,test_seg6_desc,/static/video/E/filmfest_clip2_E_5.mp4,"{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/E/filmfest_clip2_E_5.mp4"", ""descstop"": 3, ""vidpair"": 6, ""offset"": ""260"", ""content"": ""Whilst Carl was reading Frank the acts of deportation, Frank collapsed in his cell with coughing. Karl stood up knocking over the stool and shouted at the french police to \""Get a Doctor\"" \""Get a Doctor Now\""  The French then are seen carrying Frank out to a hospital type cubicle."", ""importance"": ""6"", ""time"": 101504, ""tag"": ""test_seg6_desc""}",2023-2024 Run
